generated_at,source_reviewed_at,group_key,incentive_types,category,markets,total_reward,avg_reward,avg_target,earliest_end,hours_left,competition_proxy,manual_review_score,required_action,exposure_risk,automation_mode,sample_tickers
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXRTX5090WS-26AUG07,liquidity,company/tech,6,90.0000,15.0000,1000.00,2026-08-07T20:00:00+00:00,63.54,Medium-High,43.5,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXRTX5090WS-26AUG07-0.25,KXRTX5090WS-26AUG07-0.500,KXRTX5090WS-26AUG07-0.750,KXRTX5090WS-26AUG07-1.000,KXRTX5090WS-26AUG07-1.250"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR,liquidity,other,9,810.0000,90.0000,1000.00,2026-08-09T03:59:59.999999+00:00,95.54,Medium-High,43.1,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-10,KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-15,KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-20,KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-25,KXVOTEPRIMARY-FLPRIMARY25D26OLAROLAR-30"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGOLD15M-26AUG050030,liquidity,other,1,20.0000,20.0000,300.00,2026-08-05T04:30:00+00:00,0.04,Medium,42.7,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 300 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXGOLD15M-26AUG050030-30
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXSILVER15M-26AUG050030,liquidity,other,1,20.0000,20.0000,300.00,2026-08-05T04:30:00+00:00,0.04,Medium,42.7,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 300 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXSILVER15M-26AUG050030-30
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXWTI15M-26AUG050030,liquidity,other,1,20.0000,20.0000,300.00,2026-08-05T04:30:00+00:00,0.04,Medium,42.7,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 300 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,KXWTI15M-26AUG050030-30
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPNOM-US26,liquidity,macro/markets,21,525.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPNOM-US26-29.0,KXGDPNOM-US26-29.2,KXGDPNOM-US26-29.4,KXGDPNOM-US26-29.6,KXGDPNOM-US26-29.8"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPNOM-CHN26,liquidity,macro/markets,16,400.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPNOM-CHN26-19.2,KXGDPNOM-CHN26-19.4,KXGDPNOM-CHN26-19.6,KXGDPNOM-CHN26-19.8,KXGDPNOM-CHN26-20.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPNOM-JAP26,liquidity,macro/markets,15,375.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPNOM-JAP26-4.0,KXGDPNOM-JAP26-4.1,KXGDPNOM-JAP26-4.2,KXGDPNOM-JAP26-4.3,KXGDPNOM-JAP26-4.4"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-32,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-10T03:59:00+00:00,119.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-32-B0.3,KXGDPYEAR-32-B0.8,KXGDPYEAR-32-B1.3,KXGDPYEAR-32-B1.8,KXGDPYEAR-32-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-34,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-10T03:59:00+00:00,119.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-34-B0.3,KXGDPYEAR-34-B0.8,KXGDPYEAR-34-B1.3,KXGDPYEAR-34-B1.8,KXGDPYEAR-34-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-36,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-10T03:59:00+00:00,119.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-36-B0.3,KXGDPYEAR-36-B0.8,KXGDPYEAR-36-B1.3,KXGDPYEAR-36-B1.8,KXGDPYEAR-36-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-35,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-10T03:59:00+00:00,119.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-35-B0.3,KXGDPYEAR-35-B0.8,KXGDPYEAR-35-B1.3,KXGDPYEAR-35-B1.8,KXGDPYEAR-35-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-31,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-10T03:59:00+00:00,119.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-31-B0.3,KXGDPYEAR-31-B0.8,KXGDPYEAR-31-B1.3,KXGDPYEAR-31-B1.8,KXGDPYEAR-31-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-33,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-10T03:59:00+00:00,119.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-33-B0.3,KXGDPYEAR-33-B0.8,KXGDPYEAR-33-B1.3,KXGDPYEAR-33-B1.8,KXGDPYEAR-33-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPNOM-FRA26,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPNOM-FRA26-3.2,KXGDPNOM-FRA26-3.3,KXGDPNOM-FRA26-3.4,KXGDPNOM-FRA26-3.5,KXGDPNOM-FRA26-3.6"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-26,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-26-B0.3,KXGDPYEAR-26-B0.8,KXGDPYEAR-26-B1.3,KXGDPYEAR-26-B1.8,KXGDPYEAR-26-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-28,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-28-B0.3,KXGDPYEAR-28-B0.8,KXGDPYEAR-28-B1.3,KXGDPYEAR-28-B1.8,KXGDPYEAR-28-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-29,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-29-B0.3,KXGDPYEAR-29-B0.8,KXGDPYEAR-29-B1.3,KXGDPYEAR-29-B1.8,KXGDPYEAR-29-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-30,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-30-B0.3,KXGDPYEAR-30-B0.8,KXGDPYEAR-30-B1.3,KXGDPYEAR-30-B1.8,KXGDPYEAR-30-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXGDPYEAR-27,liquidity,macro/markets,14,350.0000,25.0000,1000.00,2026-08-09T03:59:00+00:00,95.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXGDPYEAR-27-B0.3,KXGDPYEAR-27-B0.8,KXGDPYEAR-27-B1.3,KXGDPYEAR-27-B1.8,KXGDPYEAR-27-B2.3"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXUSCPIYEAR-28FEB01,liquidity,macro/markets,13,325.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXUSCPIYEAR-28FEB01-T0.0,KXUSCPIYEAR-28FEB01-T0.5,KXUSCPIYEAR-28FEB01-T1.0,KXUSCPIYEAR-28FEB01-T1.5,KXUSCPIYEAR-28FEB01-T2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXUSCPIYEAR-32FEB01,liquidity,macro/markets,13,325.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXUSCPIYEAR-32FEB01-T0.0,KXUSCPIYEAR-32FEB01-T0.5,KXUSCPIYEAR-32FEB01-T1.0,KXUSCPIYEAR-32FEB01-T1.5,KXUSCPIYEAR-32FEB01-T2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXUSCPIYEAR-30FEB01,liquidity,macro/markets,13,325.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXUSCPIYEAR-30FEB01-T0.0,KXUSCPIYEAR-30FEB01-T0.5,KXUSCPIYEAR-30FEB01-T1.0,KXUSCPIYEAR-30FEB01-T1.5,KXUSCPIYEAR-30FEB01-T2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXUSCPIYEAR-34FEB01,liquidity,macro/markets,13,325.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXUSCPIYEAR-34FEB01-T0.0,KXUSCPIYEAR-34FEB01-T0.5,KXUSCPIYEAR-34FEB01-T1.0,KXUSCPIYEAR-34FEB01-T1.5,KXUSCPIYEAR-34FEB01-T2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXUSCPIYEAR-33FEB01,liquidity,macro/markets,13,325.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXUSCPIYEAR-33FEB01-T0.0,KXUSCPIYEAR-33FEB01-T0.5,KXUSCPIYEAR-33FEB01-T1.0,KXUSCPIYEAR-33FEB01-T1.5,KXUSCPIYEAR-33FEB01-T2.0"
2026-08-05T04:27:53.003248+00:00,2026-08-05T04:27:53.003233+00:00,KXUSCPIYEAR-35FEB01,liquidity,macro/markets,13,325.0000,25.0000,1000.00,2026-08-11T03:59:00+00:00,143.52,Medium-High,41.9,"Post qualifying resting limit orders during the active window; score depends on size, uptime, and distance from best bid/ask.","Unfilled orders may score, but fills create inventory. Target is about 1000 contracts per market; worst-case contract exposure can approach $1 per filled contract before offsetting exits.",Read-only discovery and paper scoring only; live orders require human approval.,"KXUSCPIYEAR-35FEB01-T0.0,KXUSCPIYEAR-35FEB01-T0.5,KXUSCPIYEAR-35FEB01-T1.0,KXUSCPIYEAR-35FEB01-T1.5,KXUSCPIYEAR-35FEB01-T2.0"
